id,current_status,direction_id,latitude,longitude,updated_at,day,time_slot
y1119,IN_TRANSIT_TO,1,42.37435062,-71.02965744,2019-11-02T09:00:14-04:00,5,9
y1117,IN_TRANSIT_TO,0,42.39672566,-71.04028449,2019-11-02T09:00:18-04:00,5,9
y1114,IN_TRANSIT_TO,0,42.36889178,-71.025581939,2019-11-02T09:00:39-04:00,5,9
y1113,IN_TRANSIT_TO,0,42.3531686,-71.04867,2019-11-02T09:00:04-04:00,5,9
y1110,IN_TRANSIT_TO,0,42.39411478,-71.02845402,2019-11-02T09:00:21-04:00,5,9
y1109,IN_TRANSIT_TO,1,42.38377388,-71.02285052,2019-11-02T09:00:41-04:00,5,9
y1869,IN_TRANSIT_TO,0,42.33856,-71.03156,2019-11-02T09:00:17-04:00,5,9
y1849,IN_TRANSIT_TO,1,42.34398226,-71.0657751,2019-11-02T09:00:40-04:00,5,9
y1814,IN_TRANSIT_TO,0,42.35173273,-71.070949789,2019-11-02T09:00:41-04:00,5,9
y1697,IN_TRANSIT_TO,1,42.32826828,-71.1103165,2019-11-02T09:00:28-04:00,5,9
y1671,IN_TRANSIT_TO,1,42.28858362,-71.104929619,2019-11-02T09:00:40-04:00,5,9
y1866,IN_TRANSIT_TO,0,42.30337657,-71.07132382,2019-11-02T09:00:41-04:00,5,9
y1842,IN_TRANSIT_TO,1,42.30815144,-71.06504578,2019-11-02T09:00:40-04:00,5,9
y1689,IN_TRANSIT_TO,0,42.2784986,-71.07862707,2019-11-02T09:00:33-04:00,5,9
y1690,IN_TRANSIT_TO,0,42.26640644,-71.09746719,2019-11-02T09:00:38-04:00,5,9
y1606,IN_TRANSIT_TO,1,42.27015929,-71.088819529,2019-11-02T09:00:40-04:00,5,9
y1271,IN_TRANSIT_TO,1,42.33613,-71.08918,2019-11-02T08:59:10-04:00,5,8
y1269,IN_TRANSIT_TO,1,42.30157448,-71.08561647,2019-11-02T09:00:41-04:00,5,9
y1268,IN_TRANSIT_TO,1,42.27726916,-71.093395389,2019-11-02T09:00:40-04:00,5,9
y1266,IN_TRANSIT_TO,1,42.32401594,-71.08268984,2019-11-02T09:00:35-04:00,5,9
y1263,IN_TRANSIT_TO,0,42.2672,-71.09169,2019-11-02T08:59:38-04:00,5,8
y1261,IN_TRANSIT_TO,0,42.31825776,-71.08197199,2019-11-02T09:00:35-04:00,5,9
y1258,IN_TRANSIT_TO,1,42.32917075,-71.08421582,2019-11-02T09:00:35-04:00,5,9
y1256,IN_TRANSIT_TO,0,42.28584297,-71.09106866,2019-11-02T09:00:40-04:00,5,9
y1621,IN_TRANSIT_TO,1,42.2946135,-71.097782089,2019-11-02T09:00:41-04:00,5,9
y1601,IN_TRANSIT_TO,0,42.26728,-71.09322,2019-11-02T09:00:33-04:00,5,9
y1712,IN_TRANSIT_TO,0,42.25056222,-71.170451259,2019-11-02T09:00:19-04:00,5,9
y1699,IN_TRANSIT_TO,1,42.29993771,-71.11471208,2019-11-02T09:00:36-04:00,5,9
y1709,IN_TRANSIT_TO,0,42.27632958,-71.16665613,2019-11-02T09:00:40-04:00,5,9
y1608,IN_TRANSIT_TO,1,42.29965,-71.11454,2019-11-02T08:59:40-04:00,5,8
y1272,IN_TRANSIT_TO,1,42.34761,-71.08596,2019-11-02T08:59:38-04:00,5,8
y1267,IN_TRANSIT_TO,1,42.33045377,-71.08362448,2019-11-02T09:00:40-04:00,5,9
y1262,IN_TRANSIT_TO,1,42.347426059,-71.0743426,2019-11-02T09:00:39-04:00,5,9
y1260,IN_TRANSIT_TO,1,42.31445653,-71.11407777,2019-11-02T09:00:38-04:00,5,9
y1253,IN_TRANSIT_TO,0,42.30426285,-71.11460974,2019-11-02T09:00:41-04:00,5,9
y1251,IN_TRANSIT_TO,1,42.34852276,-71.08284188,2019-11-02T09:00:39-04:00,5,9
y1708,IN_TRANSIT_TO,0,42.31990754,-71.094338769,2019-11-02T09:00:39-04:00,5,9
y1899,IN_TRANSIT_TO,1,42.32483472,-71.075258059,2019-11-02T09:00:24-04:00,5,9
y1877,IN_TRANSIT_TO,1,42.30229,-71.08659,2019-11-02T09:00:32-04:00,5,9
y1848,IN_TRANSIT_TO,0,42.341495309,-71.05712652,2019-11-02T09:00:39-04:00,5,9
y1704,IN_TRANSIT_TO,1,42.2937745,-71.14613228,2019-11-02T09:00:39-04:00,5,9
y1887,IN_TRANSIT_TO,0,42.36409,-71.18547,2019-11-02T09:00:26-04:00,5,9
y1867,IN_TRANSIT_TO,1,42.349376749,-71.102006729,2019-11-02T09:00:40-04:00,5,9
y1836,IN_TRANSIT_TO,1,42.35160411,-71.14329752,2019-11-02T09:00:41-04:00,5,9
y1833,IN_TRANSIT_TO,1,42.35547579,-71.18243373,2019-11-02T09:00:41-04:00,5,9
y1797,IN_TRANSIT_TO,1,42.353201849,-71.13421788,2019-11-02T09:00:37-04:00,5,9
y1795,IN_TRANSIT_TO,0,42.34891476,-71.15988589,2019-11-02T09:00:38-04:00,5,9
y1884,IN_TRANSIT_TO,1,42.31985368,-71.17769002,2019-11-02T09:00:23-04:00,5,9
y1794,IN_TRANSIT_TO,1,42.34899415,-71.09620124,2019-11-02T09:00:37-04:00,5,9
y1779,IN_TRANSIT_TO,1,42.33584466,-71.12527876,2019-11-02T09:00:39-04:00,5,9
y1458,IN_TRANSIT_TO,0,42.37695397,-71.23488254,2019-11-02T09:00:39-04:00,5,9
y0649,IN_TRANSIT_TO,1,42.3616598,-71.1004373,2019-11-02T08:59:54-04:00,5,8
y1927,IN_TRANSIT_TO,0,42.37503,-71.13551,2019-11-02T09:00:13-04:00,5,9
y0672,IN_TRANSIT_TO,1,42.375279,-71.14286791,2019-11-02T09:00:39-04:00,5,9
y0657,IN_TRANSIT_TO,0,42.38724606,-71.19061271,2019-11-02T09:00:08-04:00,5,9
y1447,IN_TRANSIT_TO,0,42.50558,-71.27329,2019-11-02T09:00:02-04:00,5,9
y1407,IN_TRANSIT_TO,1,42.39612,-71.14115,2019-11-02T09:00:37-04:00,5,9
y0743,IN_TRANSIT_TO,0,42.39666358,-71.12199742,2019-11-02T09:00:27-04:00,5,9
y0671,IN_TRANSIT_TO,0,42.3711291,-71.0771036,2019-11-02T09:00:43-04:00,5,9
y0619,IN_TRANSIT_TO,1,42.37933339,-71.09455364,2019-11-02T09:00:30-04:00,5,9
y1409,IN_TRANSIT_TO,1,42.38413317,-71.07631418,2019-11-02T09:00:38-04:00,5,9
y1446,IN_TRANSIT_TO,1,42.384299099,-71.0752297,2019-11-02T09:00:38-04:00,5,9
y0666,IN_TRANSIT_TO,0,42.36203168,-71.05771738,2019-11-02T09:00:31-04:00,5,9
y1434,IN_TRANSIT_TO,0,42.4164165,-71.11040431,2019-11-02T09:00:41-04:00,5,9
y1422,IN_TRANSIT_TO,1,42.40364967,-71.11715946,2019-11-02T09:00:39-04:00,5,9
y0668,IN_TRANSIT_TO,1,42.4026068,-71.0758751,2019-11-02T09:00:30-04:00,5,9
y1424,IN_TRANSIT_TO,0,42.42062572,-71.06053313,2019-11-02T09:00:39-04:00,5,9
y0728,IN_TRANSIT_TO,0,42.4324757,-71.0250039,2019-11-02T09:00:22-04:00,5,9
y1410,IN_TRANSIT_TO,0,42.38895515,-71.04448007,2019-11-02T09:00:40-04:00,5,9
y0680,IN_TRANSIT_TO,1,42.40388143,-71.03251047,2019-11-02T09:00:39-04:00,5,9
y0875,IN_TRANSIT_TO,0,42.37862141,-71.03917907,2019-11-02T09:00:40-04:00,5,9
y0848,IN_TRANSIT_TO,1,42.4092034,-71.0034858,2019-11-02T09:00:40-04:00,5,9
y1450,IN_TRANSIT_TO,1,42.431249129,-71.13080574,2019-11-02T09:00:21-04:00,5,9
y0628,IN_TRANSIT_TO,0,42.521519,-71.1590291,2019-11-02T08:59:33-04:00,5,8
y0813,IN_TRANSIT_TO,0,42.27538277,-71.02893517,2019-11-02T09:00:34-04:00,5,9
y0807,IN_TRANSIT_TO,1,42.26715714,-71.02845268,2019-11-02T09:00:35-04:00,5,9
y0816,IN_TRANSIT_TO,0,42.26817548,-71.046050859,2019-11-02T09:00:40-04:00,5,9
y0791,IN_TRANSIT_TO,1,42.25082673,-70.99998361,2019-11-02T09:00:39-04:00,5,9
y0787,IN_TRANSIT_TO,0,42.24915908,-70.91475763,2019-11-02T09:00:36-04:00,5,9
y0814,IN_TRANSIT_TO,1,42.25316189,-71.006603,2019-11-02T09:00:40-04:00,5,9
y0797,IN_TRANSIT_TO,0,42.213162879,-70.96716311,2019-11-02T09:00:40-04:00,5,9
y0815,IN_TRANSIT_TO,1,42.2463755,-71.0006217,2019-11-02T09:00:32-04:00,5,9
y0796,IN_TRANSIT_TO,0,42.18178915,-71.02848259,2019-11-02T09:00:40-04:00,5,9
y0694,IN_TRANSIT_TO,1,42.4133652,-70.9903755,2019-11-02T09:00:38-04:00,5,9
y0686,IN_TRANSIT_TO,1,42.48529726,-70.94111346,2019-11-02T09:00:39-04:00,5,9
y3001,IN_TRANSIT_TO,0,42.35930252075195,-70.97147369384766,2019-11-02T09:00:51-04:00,5,9
y3000,STOPPED_AT,1,42.38224792480469,-70.98896789550781,2019-11-02T09:00:40-04:00,5,9
y1130,IN_TRANSIT_TO,1,42.3695009,-71.0201119,2019-11-02T09:01:38-04:00,5,9
y1126,IN_TRANSIT_TO,1,42.3520204,-71.0539452,2019-11-02T09:01:57-04:00,5,9
y1124,IN_TRANSIT_TO,0,42.3524825,-71.04680835,2019-11-02T09:01:54-04:00,5,9
y1122,IN_TRANSIT_TO,0,42.34838143,-71.04580544,2019-11-02T09:01:58-04:00,5,9
y1288,IN_TRANSIT_TO,1,42.35223765,-71.05993866,2019-11-02T09:01:59-04:00,5,9
y1279,IN_TRANSIT_TO,0,42.34172508,-71.06859666,2019-11-02T09:01:53-04:00,5,9
y1275,IN_TRANSIT_TO,1,42.334526089,-71.07944176,2019-11-02T09:01:59-04:00,5,9
y1874,IN_TRANSIT_TO,1,42.31815072,-71.05184198,2019-11-02T09:01:59-04:00,5,9
y1793,IN_TRANSIT_TO,0,42.35417625,-71.05828638,2019-11-02T09:01:59-04:00,5,9
y1721,IN_TRANSIT_TO,1,42.34946623,-71.07668015,2019-11-02T09:01:46-04:00,5,9
y1830,IN_TRANSIT_TO,1,42.33079415,-71.08854312,2019-11-02T09:01:53-04:00,5,9
y1827,IN_TRANSIT_TO,0,42.32956117,-71.08428011,2019-11-02T09:02:00-04:00,5,9
y1799,IN_TRANSIT_TO,0,42.30359,-71.07137,2019-11-02T09:01:44-04:00,5,9
y1759,IN_TRANSIT_TO,1,42.31126016,-71.06261901,2019-11-02T09:01:58-04:00,5,9
y1879,IN_TRANSIT_TO,0,42.320919949,-71.05681486,2019-11-02T09:01:57-04:00,5,9
y1907,IN_TRANSIT_TO,1,42.31486539,-71.09722007,2019-11-02T09:01:58-04:00,5,9
y1861,IN_TRANSIT_TO,0,42.28403584,-71.064780899,2019-11-02T09:02:00-04:00,5,9
y1825,IN_TRANSIT_TO,1,42.33593,-71.08846,2019-11-02T09:01:53-04:00,5,9
y1776,IN_TRANSIT_TO,1,42.29230612,-71.07902704,2019-11-02T09:02:00-04:00,5,9
y1770,IN_TRANSIT_TO,0,42.31758612,-71.09833383,2019-11-02T09:01:56-04:00,5,9
y1639,IN_TRANSIT_TO,0,42.28444,-71.06411,2019-11-02T09:01:48-04:00,5,9
y1701,IN_TRANSIT_TO,0,42.25682908,-71.12383804,2019-11-02T09:01:56-04:00,5,9
y1679,IN_TRANSIT_TO,1,42.247573019,-71.12779246,2019-11-02T09:01:59-04:00,5,9
y1676,IN_TRANSIT_TO,1,42.267414789,-71.12091252,2019-11-02T09:01:46-04:00,5,9
y1669,IN_TRANSIT_TO,0,42.29759381,-71.115307369,2019-11-02T09:02:00-04:00,5,9
y1687,IN_TRANSIT_TO,0,42.29037373,-71.12393694,2019-11-02T09:01:50-04:00,5,9
y1672,IN_TRANSIT_TO,0,42.145827879,-71.25313823,2019-11-02T09:01:30-04:00,5,9
y1666,IN_TRANSIT_TO,1,42.279440559,-71.13566283,2019-11-02T09:01:54-04:00,5,9
y1615,IN_TRANSIT_TO,0,42.28618265,-71.1397368,2019-11-02T09:01:59-04:00,5,9
y1612,IN_TRANSIT_TO,1,42.28650991,-71.15414394,2019-11-02T09:01:59-04:00,5,9
y1657,IN_TRANSIT_TO,1,42.27494765,-71.14113095,2019-11-02T09:01:58-04:00,5,9
y1890,IN_TRANSIT_TO,1,42.343703699,-71.07199319,2019-11-02T09:01:55-04:00,5,9
y1880,IN_TRANSIT_TO,0,42.33638,-71.08875,2019-11-02T09:01:14-04:00,5,9
y1832,IN_TRANSIT_TO,0,42.350865,-71.11076902,2019-11-02T09:01:59-04:00,5,9
y1729,IN_TRANSIT_TO,1,42.34009091,-71.06434921,2019-11-02T09:01:54-04:00,5,9
y1447,IN_TRANSIT_TO,0,42.50558,-71.27329,2019-11-02T09:01:01-04:00,5,9
y1407,IN_TRANSIT_TO,1,42.39608,-71.14104,2019-11-02T09:01:37-04:00,5,9
y1893,IN_TRANSIT_TO,0,42.33069929,-71.088344,2019-11-02T09:01:59-04:00,5,9
y1892,IN_TRANSIT_TO,0,42.345174419,-71.12652122,2019-11-02T09:01:59-04:00,5,9
y1873,IN_TRANSIT_TO,1,42.32920667,-71.08389589,2019-11-02T09:01:59-04:00,5,9
y1851,IN_TRANSIT_TO,1,42.361829569,-71.13045461,2019-11-02T09:02:01-04:00,5,9
y1824,IN_TRANSIT_TO,0,42.3405731,-71.057065059,2019-11-02T09:01:58-04:00,5,9
y1805,IN_TRANSIT_TO,0,42.35595652,-71.131588309,2019-11-02T09:01:59-04:00,5,9
y1728,IN_TRANSIT_TO,1,42.343221,-71.123106759,2019-11-02T09:01:59-04:00,5,9
y1406,IN_TRANSIT_TO,1,42.37305443,-71.09612084,2019-11-02T09:01:58-04:00,5,9
y0705,IN_TRANSIT_TO,0,42.36548452,-71.18564779,2019-11-02T09:02:00-04:00,5,9
y0635,IN_TRANSIT_TO,1,42.3703286,-71.1656324,2019-11-02T09:01:54-04:00,5,9
y0621,IN_TRANSIT_TO,0,42.37445469,-71.12619058,2019-11-02T09:01:53-04:00,5,9
y0721,IN_TRANSIT_TO,0,42.373295,-71.1207153,2019-11-02T09:01:37-04:00,5,9
y0641,IN_TRANSIT_TO,1,42.38948519,-71.161131399,2019-11-02T09:02:00-04:00,5,9
y1939,IN_TRANSIT_TO,1,42.39862,-71.13174,2019-11-02T09:01:28-04:00,5,9
y1431,IN_TRANSIT_TO,0,42.38886891,-71.11956581,2019-11-02T09:01:57-04:00,5,9
y0713,IN_TRANSIT_TO,0,42.40820712,-71.145228929,2019-11-02T09:01:59-04:00,5,9
y0709,IN_TRANSIT_TO,1,42.4249424,-71.1848821,2019-11-02T09:00:56-04:00,5,9
y0688,IN_TRANSIT_TO,1,42.37533719,-71.11923744,2019-11-02T09:01:57-04:00,5,9
y0615,IN_TRANSIT_TO,0,42.42428491,-71.18253799,2019-11-02T09:01:56-04:00,5,9
y0627,IN_TRANSIT_TO,1,42.41322118,-71.12428997,2019-11-02T09:01:58-04:00,5,9
y0609,IN_TRANSIT_TO,1,42.3710328,-71.0769328,2019-11-02T09:01:42-04:00,5,9
y1921,IN_TRANSIT_TO,1,42.40121417,-71.12633043,2019-11-02T09:02:00-04:00,5,9
y0687,IN_TRANSIT_TO,0,42.37716341,-71.08825155,2019-11-02T09:01:58-04:00,5,9
y1925,IN_TRANSIT_TO,0,42.37893,-71.0942,2019-11-02T09:01:54-04:00,5,9
y1418,IN_TRANSIT_TO,1,42.38479,-71.07569,2019-11-02T09:01:27-04:00,5,9
y0714,IN_TRANSIT_TO,1,42.38653655,-71.09043798,2019-11-02T09:02:04-04:00,5,9
y1444,IN_TRANSIT_TO,1,42.3961,-71.12021,2019-11-02T09:01:24-04:00,5,9
y1426,IN_TRANSIT_TO,1,42.384130169,-71.076225339,2019-11-02T09:01:47-04:00,5,9
y0636,IN_TRANSIT_TO,0,42.4251271,-71.08767387,2019-11-02T09:01:58-04:00,5,9
y0658,IN_TRANSIT_TO,0,42.425908669,-71.073820089,2019-11-02T09:01:54-04:00,5,9
y0618,IN_TRANSIT_TO,1,42.42526712,-71.07040473,2019-11-02T09:02:01-04:00,5,9
y1924,IN_TRANSIT_TO,0,42.41279486,-71.0449729,2019-11-02T09:02:02-04:00,5,9
y0704,IN_TRANSIT_TO,1,42.41375213,-71.02613924,2019-11-02T09:01:59-04:00,5,9
y0748,IN_TRANSIT_TO,0,42.4276995,-71.011638,2019-11-02T09:01:49-04:00,5,9
y0761,IN_TRANSIT_TO,1,42.29908558,-71.06433563,2019-11-02T09:02:04-04:00,5,9
y0790,IN_TRANSIT_TO,1,42.25175159,-71.00346524,2019-11-02T09:01:57-04:00,5,9
y0760,IN_TRANSIT_TO,0,42.26095765,-70.979102289,2019-11-02T09:02:03-04:00,5,9
y0805,IN_TRANSIT_TO,1,42.15772515,-71.00722842,2019-11-02T09:02:04-04:00,5,9
y0799,IN_TRANSIT_TO,0,42.1852386,-71.0551146,2019-11-02T09:01:56-04:00,5,9
y0767,IN_TRANSIT_TO,0,42.28011765,-71.06587333,2019-11-02T09:01:42-04:00,5,9
