id,current_status,direction_id,latitude,longitude,updated_at,day,time_slot
y1294,IN_TRANSIT_TO,1,42.35330961,-71.05085321,2019-11-07T00:00:34-05:00,3,0
y1108,IN_TRANSIT_TO,0,42.3446467,-71.0342167,2019-11-07T00:00:34-05:00,3,0
y1276,IN_TRANSIT_TO,1,42.35522874,-71.06206497,2019-11-07T00:00:31-05:00,3,0
y1275,IN_TRANSIT_TO,0,42.32955,-71.08397,2019-11-07T00:00:33-05:00,3,0
y1890,IN_TRANSIT_TO,1,42.3375598,-71.07833274,2019-11-07T00:00:35-05:00,3,0
y1852,IN_TRANSIT_TO,1,42.330486209,-71.08351525,2019-11-07T00:00:33-05:00,3,0
y1843,IN_TRANSIT_TO,0,42.3416264,-71.08310585,2019-11-07T00:00:34-05:00,3,0
y1795,IN_TRANSIT_TO,1,42.364929879,-71.10328158,2019-11-07T00:00:32-05:00,3,0
y1789,IN_TRANSIT_TO,0,42.36928962,-71.11131566,2019-11-07T00:00:29-05:00,3,0
y1893,IN_TRANSIT_TO,1,42.33045729,-71.08374775,2019-11-07T00:00:32-05:00,3,0
y1827,IN_TRANSIT_TO,0,42.33355672,-71.08051723,2019-11-07T00:00:35-05:00,3,0
y1838,IN_TRANSIT_TO,1,42.34315445,-71.06317017,2019-11-07T00:00:34-05:00,3,0
y1774,IN_TRANSIT_TO,0,42.303562679,-71.08474596,2019-11-07T00:00:17-05:00,3,0
y1871,IN_TRANSIT_TO,1,42.32052801,-71.08150211,2019-11-07T00:00:33-05:00,3,0
y1816,IN_TRANSIT_TO,0,42.29015648,-71.06969466,2019-11-07T00:00:35-05:00,3,0
y1797,IN_TRANSIT_TO,1,42.33689844,-71.08844389,2019-11-07T00:00:33-05:00,3,0
y1651,IN_TRANSIT_TO,1,42.28488708,-71.06443998,2019-11-07T00:00:35-05:00,3,0
y1671,IN_TRANSIT_TO,0,42.28692613,-71.12880106,2019-11-07T00:00:34-05:00,3,0
y1666,IN_TRANSIT_TO,1,42.29982,-71.11438,2019-11-06T23:59:15-05:00,2,23
y1856,IN_TRANSIT_TO,0,42.31020858,-71.09195825,2019-11-07T00:00:07-05:00,3,0
y1721,IN_TRANSIT_TO,1,42.33627,-71.08922,2019-11-06T23:59:41-05:00,2,23
y0723,IN_TRANSIT_TO,1,42.3615922,-71.1003536,2019-11-07T00:00:27-05:00,3,0
y1419,IN_TRANSIT_TO,0,42.37636392,-71.25332682,2019-11-07T00:00:35-05:00,3,0
y0717,IN_TRANSIT_TO,1,42.36371903,-71.1236134,2019-11-07T00:00:36-05:00,3,0
y0677,IN_TRANSIT_TO,1,42.3617005,-71.1006258,2019-11-07T00:00:01-05:00,3,0
y1428,IN_TRANSIT_TO,0,42.41587,-71.19447,2019-11-07T00:00:23-05:00,3,0
y0733,IN_TRANSIT_TO,1,42.3651067,-71.1044365,2019-11-06T23:59:07-05:00,2,23
y1935,IN_TRANSIT_TO,0,42.38286,-71.07742,2019-11-07T00:00:19-05:00,3,0
y0703,IN_TRANSIT_TO,1,42.3350539,-71.1493364,2019-11-07T00:00:08-05:00,3,0
y0718,IN_TRANSIT_TO,1,42.384456139,-71.07621733,2019-11-07T00:00:22-05:00,3,0
y0610,IN_TRANSIT_TO,1,42.42425995,-71.13468416,2019-11-07T00:00:35-05:00,3,0
y0632,IN_TRANSIT_TO,1,42.4024767,-71.0760556,2019-11-07T00:00:17-05:00,3,0
y0694,IN_TRANSIT_TO,1,42.38430289,-71.07636206,2019-11-07T00:00:26-05:00,3,0
y0604,IN_TRANSIT_TO,0,42.4264149,-71.0740497,2019-11-06T23:59:55-05:00,2,23
y1420,IN_TRANSIT_TO,1,42.40254,-71.07607,2019-11-07T00:00:35-05:00,3,0
y1924,IN_TRANSIT_TO,1,42.36309848,-71.05836664,2019-11-07T00:00:20-05:00,3,0
y1402,IN_TRANSIT_TO,0,42.39745485,-71.03145748,2019-11-07T00:00:20-05:00,3,0
y0730,IN_TRANSIT_TO,0,42.4156972,-71.0329085,2019-11-07T00:00:25-05:00,3,0
y0704,IN_TRANSIT_TO,0,42.39241491,-71.04449519,2019-11-07T00:00:30-05:00,3,0
y0696,IN_TRANSIT_TO,0,42.38419816,-71.07302775,2019-11-07T00:00:36-05:00,3,0
y0634,IN_TRANSIT_TO,1,42.384399559,-71.0481211,2019-11-07T00:00:36-05:00,3,0
y0775,IN_TRANSIT_TO,1,42.3695076,-71.0393296,2019-11-07T00:00:26-05:00,3,0
y0746,IN_TRANSIT_TO,0,42.3825866,-71.03934104,2019-11-07T00:00:33-05:00,3,0
y0736,IN_TRANSIT_TO,1,42.37643941,-71.03477233,2019-11-07T00:00:34-05:00,3,0
y0904,IN_TRANSIT_TO,1,42.256762199,-71.00753625,2019-11-07T00:00:36-05:00,3,0
y1441,IN_TRANSIT_TO,1,42.38885501,-71.07381642,2019-11-06T23:59:33-05:00,2,23
y0875,IN_TRANSIT_TO,1,42.4122812,-70.9924301,2019-11-07T00:00:17-05:00,3,0
y0841,IN_TRANSIT_TO,0,42.4621961,-70.9453915,2019-11-07T00:00:44-05:00,3,0
y0642,IN_TRANSIT_TO,1,42.50600456,-70.85112237,2019-11-07T00:00:38-05:00,3,0
y0849,IN_TRANSIT_TO,0,42.4625017,-70.96464385,2019-11-07T00:00:39-05:00,3,0
y0770,IN_TRANSIT_TO,1,42.47984137,-70.91593906,2019-11-07T00:00:34-05:00,3,0
y1123,IN_TRANSIT_TO,0,42.395704809,-71.034770089,2019-11-07T00:01:51-05:00,3,0
y1119,IN_TRANSIT_TO,1,42.37166481,-71.02823164,2019-11-07T00:01:53-05:00,3,0
y1115,IN_TRANSIT_TO,1,42.35144923,-71.05598797,2019-11-07T00:00:42-05:00,3,0
y1111,IN_TRANSIT_TO,0,42.36699608,-71.02458678,2019-11-07T00:01:53-05:00,3,0
y1102,IN_TRANSIT_TO,1,42.3830581,-71.02347912,2019-11-07T00:01:47-05:00,3,0
y1875,IN_TRANSIT_TO,1,42.350169069,-71.07436527,2019-11-07T00:01:50-05:00,3,0
y1874,IN_TRANSIT_TO,0,42.33864,-71.0319,2019-11-06T23:59:20-05:00,2,23
y1708,IN_TRANSIT_TO,0,42.30283921,-71.11003764,2019-11-07T00:01:29-05:00,3,0
y1651,IN_TRANSIT_TO,0,42.28023014,-71.06588716,2019-11-07T00:01:53-05:00,3,0
y1267,IN_TRANSIT_TO,0,42.33406537,-71.090339979,2019-11-07T00:01:52-05:00,3,0
y1266,IN_TRANSIT_TO,0,42.26744,-71.09215,2019-11-07T00:01:24-05:00,3,0
y1220,IN_TRANSIT_TO,0,42.30147984,-71.08592427,2019-11-07T00:01:54-05:00,3,0
y1204,IN_TRANSIT_TO,1,42.3115271,-71.0829443,2019-11-07T00:01:52-05:00,3,0
y1644,IN_TRANSIT_TO,0,42.267298709,-71.09385136,2019-11-07T00:01:53-05:00,3,0
y1629,IN_TRANSIT_TO,1,42.29059221,-71.09523739,2019-11-07T00:01:52-05:00,3,0
y1696,IN_TRANSIT_TO,0,42.25496,-71.1678,2019-11-07T00:01:34-05:00,3,0
y1714,IN_TRANSIT_TO,1,42.28271628,-71.15725898,2019-11-07T00:01:51-05:00,3,0
y1686,IN_TRANSIT_TO,1,42.30321208,-71.109507109,2019-11-07T00:01:02-05:00,3,0
y1694,IN_TRANSIT_TO,1,42.35068676,-71.07593196,2019-11-07T00:01:42-05:00,3,0
y1677,IN_TRANSIT_TO,0,42.29957,-71.11422,2019-11-07T00:01:20-05:00,3,0
y1665,IN_TRANSIT_TO,1,42.333172339,-71.109756899,2019-11-07T00:01:54-05:00,3,0
y1643,IN_TRANSIT_TO,0,42.3494951,-71.07659286,2019-11-07T00:01:52-05:00,3,0
y1640,IN_TRANSIT_TO,0,42.32719851,-71.11109331,2019-11-07T00:01:54-05:00,3,0
y1610,IN_TRANSIT_TO,0,42.29984,-71.11422,2019-11-07T00:01:01-05:00,3,0
y1635,IN_TRANSIT_TO,0,42.3055263,-71.108496149,2019-11-07T00:01:52-05:00,3,0
y1799,IN_TRANSIT_TO,1,42.32517724,-71.07514143,2019-11-07T00:01:54-05:00,3,0
y1721,IN_TRANSIT_TO,0,42.33552758,-71.09006414,2019-11-07T00:01:49-05:00,3,0
y1857,IN_TRANSIT_TO,0,42.349899599,-71.104192409,2019-11-07T00:01:43-05:00,3,0
y1855,IN_TRANSIT_TO,0,42.35508093,-71.18195132,2019-11-07T00:01:52-05:00,3,0
y1784,IN_TRANSIT_TO,1,42.35282847,-71.13127169,2019-11-07T00:01:53-05:00,3,0
y1898,IN_TRANSIT_TO,0,42.32188,-71.17778,2019-11-07T00:00:53-05:00,3,0
y4128,IN_TRANSIT_TO,0,42.38152003,-71.17746902,2019-11-07T00:01:54-05:00,3,0
y4117,IN_TRANSIT_TO,1,42.37495932,-71.13497521,2019-11-07T00:01:54-05:00,3,0
y0673,IN_TRANSIT_TO,1,42.38649347,-71.11439653,2019-11-07T00:01:52-05:00,3,0
y0669,IN_TRANSIT_TO,0,42.379807069,-71.09640461,2019-11-07T00:01:51-05:00,3,0
y0654,IN_TRANSIT_TO,1,42.3619142,-71.0570466,2019-11-07T00:01:03-05:00,3,0
y0682,IN_TRANSIT_TO,1,42.3732482,-71.12275636,2019-11-07T00:01:50-05:00,3,0
y1918,IN_TRANSIT_TO,0,42.43596,-71.10217,2019-11-07T00:01:25-05:00,3,0
y0636,IN_TRANSIT_TO,1,42.40582674,-71.05676441,2019-11-07T00:01:57-05:00,3,0
y0620,IN_TRANSIT_TO,0,42.4100827,-71.0526927,2019-11-07T00:01:39-05:00,3,0
y0871,IN_TRANSIT_TO,0,42.38774591,-71.03861503,2019-11-07T00:01:58-05:00,3,0
y0772,IN_TRANSIT_TO,1,42.3969036,-71.026889,2019-11-07T00:01:17-05:00,3,0
y0638,IN_TRANSIT_TO,0,42.4182823,-71.1064751,2019-11-07T00:01:58-05:00,3,0
y0813,IN_TRANSIT_TO,1,42.3001556,-71.0619425,2019-11-07T00:01:53-05:00,3,0
y0781,IN_TRANSIT_TO,0,42.2527503,-71.0054071,2019-11-07T00:01:06-05:00,3,0
y0824,IN_TRANSIT_TO,1,42.24577842,-70.93644107,2019-11-07T00:01:58-05:00,3,0
y0779,IN_TRANSIT_TO,1,42.246232239,-71.00067459,2019-11-07T00:01:58-05:00,3,0
y1417,IN_TRANSIT_TO,1,42.38868374,-71.07336926,2019-11-06T23:58:06-05:00,2,23
y0891,IN_TRANSIT_TO,0,42.50292226,-70.92426745,2019-11-07T00:01:57-05:00,3,0
y3000,STOPPED_AT,0,42.38484191894531,-70.97784423828125,2019-11-07T00:02:04-05:00,3,0
y1131,IN_TRANSIT_TO,1,42.34994399,-71.04400948,2019-11-07T00:03:06-05:00,3,0
y1130,IN_TRANSIT_TO,1,42.35225476,-71.05560903,2019-11-07T00:02:25-05:00,3,0
y1127,IN_TRANSIT_TO,0,42.36574042,-71.02259814,2019-11-07T00:03:05-05:00,3,0
y1120,IN_TRANSIT_TO,1,42.36761404,-71.02766491,2019-11-07T00:03:08-05:00,3,0
y1292,IN_TRANSIT_TO,0,42.350517529,-71.05975865,2019-11-07T00:03:10-05:00,3,0
y1284,IN_TRANSIT_TO,1,42.33625,-71.07732,2019-11-07T00:03:11-05:00,3,0
y1829,IN_TRANSIT_TO,1,42.34962,-71.07664,2019-11-07T00:02:44-05:00,3,0
y1899,IN_TRANSIT_TO,0,42.30372122,-71.07131877,2019-11-07T00:03:04-05:00,3,0
y1865,IN_TRANSIT_TO,1,42.32126222,-71.07230178,2019-11-07T00:03:06-05:00,3,0
y1781,IN_TRANSIT_TO,0,42.33114,-71.09115,2019-11-07T00:03:13-05:00,3,0
y1902,IN_TRANSIT_TO,1,42.29282655,-71.0811148,2019-11-07T00:03:10-05:00,3,0
y1897,IN_TRANSIT_TO,1,42.340021129,-71.06428072,2019-11-07T00:03:09-05:00,3,0
y1868,IN_TRANSIT_TO,0,42.29191937,-71.07802549,2019-11-07T00:03:10-05:00,3,0
y1755,IN_TRANSIT_TO,1,42.33617,-71.08834,2019-11-07T00:02:34-05:00,3,0
y1706,IN_TRANSIT_TO,1,42.28365603,-71.07161636,2019-11-07T00:03:11-05:00,3,0
y1662,IN_TRANSIT_TO,0,42.31952286,-71.098346399,2019-11-07T00:03:09-05:00,3,0
y1630,IN_TRANSIT_TO,0,42.2672716,-71.093119759,2019-11-07T00:02:56-05:00,3,0
y1663,IN_TRANSIT_TO,0,42.2375,-71.13231,2019-11-07T00:02:45-05:00,3,0
y1637,IN_TRANSIT_TO,0,42.29033314,-71.1181581,2019-11-07T00:03:11-05:00,3,0
y1682,IN_TRANSIT_TO,1,42.1636037,-71.214726119,2019-11-07T00:03:10-05:00,3,0
y1617,IN_TRANSIT_TO,1,42.30333782,-71.109676039,2019-11-06T23:58:13-05:00,2,23
y1679,IN_TRANSIT_TO,1,42.30288287,-71.11024276,2019-11-07T00:02:52-05:00,3,0
y1901,IN_TRANSIT_TO,1,42.357238989,-71.06480524,2019-11-07T00:03:09-05:00,3,0
y1849,IN_TRANSIT_TO,0,42.36414647,-71.10303433,2019-11-07T00:03:11-05:00,3,0
y1802,IN_TRANSIT_TO,1,42.33903337,-71.06583794,2019-11-07T00:03:11-05:00,3,0
y1907,IN_TRANSIT_TO,0,42.33331529,-71.109036789,2019-11-07T00:03:04-05:00,3,0
y1834,IN_TRANSIT_TO,1,42.37136743,-71.12122513,2019-11-07T00:03:11-05:00,3,0
y1821,IN_TRANSIT_TO,0,42.35224187,-71.1147126,2019-11-07T00:03:12-05:00,3,0
y1803,IN_TRANSIT_TO,1,42.33917106,-71.12116613,2019-11-07T00:03:12-05:00,3,0
y1801,IN_TRANSIT_TO,0,42.37253855,-71.12031874,2019-11-07T00:03:12-05:00,3,0
y1800,IN_TRANSIT_TO,1,42.3295399,-71.08365021,2019-11-07T00:03:10-05:00,3,0
y0714,IN_TRANSIT_TO,1,42.37384315,-71.102434479,2019-11-07T00:03:13-05:00,3,0
y4125,IN_TRANSIT_TO,1,42.36793335,-71.17889818,2019-11-07T00:03:04-05:00,3,0
y4107,IN_TRANSIT_TO,0,42.37501292,-71.1395545,2019-11-07T00:03:11-05:00,3,0
y0619,IN_TRANSIT_TO,0,42.393041359,-71.16581727,2019-11-07T00:03:11-05:00,3,0
y1931,IN_TRANSIT_TO,0,42.42503,-71.18508,2019-11-07T00:02:47-05:00,3,0
y1921,IN_TRANSIT_TO,1,42.39303217,-71.12544172,2019-11-07T00:03:12-05:00,3,0
y0692,IN_TRANSIT_TO,0,42.4013589,-71.1365921,2019-11-07T00:03:07-05:00,3,0
y0666,IN_TRANSIT_TO,0,42.39215036,-71.1243403,2019-11-07T00:03:10-05:00,3,0
y0662,IN_TRANSIT_TO,1,42.37343367,-71.11990887,2019-11-07T00:03:10-05:00,3,0
y0683,IN_TRANSIT_TO,0,42.38636795,-71.08993634,2019-11-07T00:03:12-05:00,3,0
y1917,IN_TRANSIT_TO,0,42.4175848,-71.11688072,2019-11-07T00:03:11-05:00,3,0
y0715,IN_TRANSIT_TO,1,42.3712333,-71.0772995,2019-11-07T00:02:37-05:00,3,0
y1932,IN_TRANSIT_TO,0,42.37981,-71.09086,2019-11-07T00:02:09-05:00,3,0
