id,current_status,direction_id,latitude,longitude,updated_at,day,time_slot
y1129,IN_TRANSIT_TO,1,42.3479254,-71.0417569,2019-10-29T11:58:08-04:00,1,11
y1126,IN_TRANSIT_TO,0,42.34718971,-71.03801832,2019-10-29T12:00:42-04:00,1,12
y1125,IN_TRANSIT_TO,1,42.36766274,-71.02784723,2019-10-29T12:00:46-04:00,1,12
y1123,IN_TRANSIT_TO,0,42.34744105,-71.04300105,2019-10-29T12:00:44-04:00,1,12
y1121,IN_TRANSIT_TO,1,42.35361989,-71.05303212,2019-10-29T12:00:43-04:00,1,12
y1120,IN_TRANSIT_TO,0,42.357658,-71.02613,2019-10-29T12:00:46-04:00,1,12
y1114,IN_TRANSIT_TO,1,42.3313681,-71.0653121,2019-10-29T12:00:23-04:00,1,12
y1113,IN_TRANSIT_TO,1,42.3473771,-71.0403663,2019-10-29T11:57:52-04:00,1,11
y1105,IN_TRANSIT_TO,1,42.35248277,-71.05540138,2019-10-29T12:00:10-04:00,1,12
y1291,IN_TRANSIT_TO,1,42.35193,-71.05596,2019-10-29T12:00:22-04:00,1,12
y1284,IN_TRANSIT_TO,0,42.3415327,-71.06924146,2019-10-29T12:00:44-04:00,1,12
y1278,IN_TRANSIT_TO,0,42.32963,-71.08383,2019-10-29T11:59:40-04:00,1,11
y1276,IN_TRANSIT_TO,1,42.3414979,-71.0691544,2019-10-29T12:00:43-04:00,1,12
y0576,IN_TRANSIT_TO,1,42.33016558,-71.05755131,2019-10-29T11:57:39-04:00,1,11
y1808,IN_TRANSIT_TO,1,42.3497696,-71.04918136,2019-10-29T12:00:46-04:00,1,12
y0506,IN_TRANSIT_TO,0,42.33753063,-71.03545942,2019-10-29T12:00:45-04:00,1,12
y1900,IN_TRANSIT_TO,0,42.32784541,-71.06782942,2019-10-29T12:00:46-04:00,1,12
y1847,IN_TRANSIT_TO,1,42.332685949,-71.05144352,2019-10-29T12:00:45-04:00,1,12
y1787,IN_TRANSIT_TO,0,42.34969,-71.07595,2019-10-29T12:00:06-04:00,1,12
y1737,IN_TRANSIT_TO,1,42.34385823,-71.07429486,2019-10-29T12:00:42-04:00,1,12
y1902,IN_TRANSIT_TO,1,42.33182765,-71.09387214,2019-10-29T12:00:43-04:00,1,12
y1878,IN_TRANSIT_TO,0,42.30848517,-71.06345664,2019-10-29T12:00:43-04:00,1,12
y1817,IN_TRANSIT_TO,0,42.328956769,-71.08529005,2019-10-29T12:00:38-04:00,1,12
y1780,IN_TRANSIT_TO,0,42.323603519,-71.07392284,2019-10-29T12:00:45-04:00,1,12
y1774,IN_TRANSIT_TO,1,42.3286628,-71.08308149,2019-10-29T12:00:37-04:00,1,12
y1762,IN_TRANSIT_TO,0,42.329991069,-71.05702614,2019-10-29T12:00:30-04:00,1,12
y1890,IN_TRANSIT_TO,1,42.33597,-71.08945,2019-10-29T12:00:06-04:00,1,12
y1866,IN_TRANSIT_TO,1,42.32808719,-71.09701705,2019-10-29T12:00:46-04:00,1,12
y1845,IN_TRANSIT_TO,1,42.30493099,-71.08470221,2019-10-29T12:00:44-04:00,1,12
y1839,IN_TRANSIT_TO,0,42.30675251,-71.08777856,2019-10-29T12:00:46-04:00,1,12
y1794,IN_TRANSIT_TO,0,42.294248889,-71.08583079,2019-10-29T12:00:45-04:00,1,12
y1739,IN_TRANSIT_TO,1,42.2892126,-71.06731539,2019-10-29T12:00:45-04:00,1,12
y1645,IN_TRANSIT_TO,0,42.28393,-71.06392,2019-10-29T12:00:32-04:00,1,12
y1614,IN_TRANSIT_TO,0,42.30327027,-71.0855985,2019-10-29T12:00:45-04:00,1,12
y1702,IN_TRANSIT_TO,1,42.26617821,-71.12099693,2019-10-29T12:00:46-04:00,1,12
y1656,IN_TRANSIT_TO,0,42.23752,-71.13262,2019-10-29T12:00:35-04:00,1,12
