id,current_status,direction_id,latitude,longitude,updated_at,day,time_slot
y1297,IN_TRANSIT_TO,1,42.396,-71.03662,2019-10-28T18:00:51-04:00,0,18
y1295,IN_TRANSIT_TO,1,42.34817,-71.04243,2019-10-28T17:51:50-04:00,0,17
y1131,IN_TRANSIT_TO,1,42.3485491,-71.0430368,2019-10-28T18:00:42-04:00,0,18
y1129,IN_TRANSIT_TO,1,42.3482372,-71.0423925,2019-10-28T17:58:57-04:00,0,17
y1125,IN_TRANSIT_TO,0,42.36532514,-71.0217028,2019-10-28T18:00:54-04:00,0,18
y1123,IN_TRANSIT_TO,1,42.35078348,-71.05635141,2019-10-28T18:00:46-04:00,0,18
y1121,IN_TRANSIT_TO,0,42.34712763,-71.03798635,2019-10-28T18:00:46-04:00,0,18
y1120,IN_TRANSIT_TO,1,42.35092573,-71.05608938,2019-10-28T17:58:40-04:00,0,17
y1104,IN_TRANSIT_TO,0,42.34742285,-71.03971328,2019-10-28T18:00:54-04:00,0,18
y1287,IN_TRANSIT_TO,1,42.33873,-71.07386,2019-10-28T18:00:51-04:00,0,18
y1285,IN_TRANSIT_TO,0,42.33668664,-71.07673738,2019-10-28T18:00:56-04:00,0,18
y1283,IN_TRANSIT_TO,0,42.352154239,-71.0557311,2019-10-28T18:00:53-04:00,0,18
y1277,IN_TRANSIT_TO,1,42.35157527,-71.06194793,2019-10-28T18:00:54-04:00,0,18
y1275,IN_TRANSIT_TO,0,42.34750338,-71.06441074,2019-10-28T18:00:23-04:00,0,18
y0592,IN_TRANSIT_TO,0,42.336240639,-71.08767327,2019-10-28T18:00:39-04:00,0,18
y0552,IN_TRANSIT_TO,1,42.34055862,-71.10539291,2019-10-28T18:00:45-04:00,0,18
y0551,IN_TRANSIT_TO,1,42.3327565,-71.0724499,2019-10-28T18:00:48-04:00,0,18
y0501,IN_TRANSIT_TO,1,42.3301145,-71.0576568,2019-10-28T18:00:14-04:00,0,18
y1868,IN_TRANSIT_TO,0,42.33599549,-71.035501929,2019-10-28T18:00:45-04:00,0,18
y1837,IN_TRANSIT_TO,0,42.335771459,-71.02733396,2019-10-28T18:00:55-04:00,0,18
y1806,IN_TRANSIT_TO,1,42.35417,-71.0585,2019-10-28T18:00:54-04:00,0,18
y1753,IN_TRANSIT_TO,1,42.33845616,-71.03534661,2019-10-28T18:00:50-04:00,0,18
y1749,IN_TRANSIT_TO,0,42.35233683,-71.05420174,2019-10-28T18:00:45-04:00,0,18
y1745,IN_TRANSIT_TO,1,42.3505,-71.05064,2019-10-28T18:00:56-04:00,0,18
y1741,IN_TRANSIT_TO,0,42.34383493,-71.0384266,2019-10-28T18:00:55-04:00,0,18
y1728,IN_TRANSIT_TO,1,42.35331887,-71.05663389,2019-10-28T18:00:55-04:00,0,18
y1906,IN_TRANSIT_TO,1,42.32955,-71.05721,2019-10-28T18:00:56-04:00,0,18
y1877,IN_TRANSIT_TO,1,42.34957,-71.07632,2019-10-28T17:59:18-04:00,0,17
y1839,IN_TRANSIT_TO,0,42.334992569,-71.04629813,2019-10-28T18:00:55-04:00,0,18
y1735,IN_TRANSIT_TO,0,42.336080449,-71.07260075,2019-10-28T18:00:50-04:00,0,18
y1902,IN_TRANSIT_TO,0,42.326245239,-71.075682529,2019-10-28T18:00:30-04:00,0,18
y1901,IN_TRANSIT_TO,0,42.31114729,-71.06253329,2019-10-28T18:00:56-04:00,0,18
y1898,IN_TRANSIT_TO,1,42.33658641,-71.0899504,2019-10-28T18:00:51-04:00,0,18
y1892,IN_TRANSIT_TO,0,42.33121912,-71.09270964,2019-10-28T18:00:50-04:00,0,18
y1822,IN_TRANSIT_TO,1,42.3289894,-71.08441414,2019-10-28T18:00:54-04:00,0,18
y1796,IN_TRANSIT_TO,1,42.33739,-71.08875,2019-10-28T18:00:04-04:00,0,18
y1759,IN_TRANSIT_TO,1,42.31678955,-71.065566169,2019-10-28T18:00:56-04:00,0,18
