id,current_status,direction_id,latitude,longitude,updated_at,day,time_slot
y1131,IN_TRANSIT_TO,1,42.34832182,-71.040869259,2019-11-01T21:59:47-04:00,4,21
y1129,IN_TRANSIT_TO,1,42.3524455,-71.0548149,2019-11-01T21:59:31-04:00,4,21
y1128,IN_TRANSIT_TO,1,42.348901849,-71.04255123,2019-11-01T22:00:01-04:00,4,22
y1124,IN_TRANSIT_TO,1,42.36258078,-71.01717983,2019-11-01T21:59:55-04:00,4,21
y1120,IN_TRANSIT_TO,0,42.34744151,-71.04031705,2019-11-01T21:59:58-04:00,4,21
y1290,IN_TRANSIT_TO,0,42.329780569,-71.083564039,2019-11-01T21:59:51-04:00,4,21
y1288,IN_TRANSIT_TO,1,42.35206792,-71.05657411,2019-11-01T21:59:38-04:00,4,21
y1274,IN_TRANSIT_TO,0,42.34408618,-71.06597524,2019-11-01T21:59:49-04:00,4,21
y1906,IN_TRANSIT_TO,0,42.33870696,-71.03175377,2019-11-01T22:00:02-04:00,4,22
y1899,IN_TRANSIT_TO,0,42.345291129,-71.07497828,2019-11-01T21:59:58-04:00,4,21
y1728,IN_TRANSIT_TO,1,42.33583198,-71.03155294,2019-11-01T22:00:02-04:00,4,22
y1876,IN_TRANSIT_TO,1,42.337680849,-71.08852281,2019-11-01T22:00:03-04:00,4,22
y1873,IN_TRANSIT_TO,1,42.31050326,-71.0624701,2019-11-01T22:00:04-04:00,4,22
y1746,IN_TRANSIT_TO,0,42.32364659,-71.07392203,2019-11-01T21:59:53-04:00,4,21
y1902,IN_TRANSIT_TO,1,42.33123521,-71.094548329,2019-11-01T21:59:03-04:00,4,21
y1842,IN_TRANSIT_TO,0,42.28394,-71.06375,2019-11-01T21:59:42-04:00,4,21
y1813,IN_TRANSIT_TO,1,42.33445,-71.08968,2019-11-01T21:59:02-04:00,4,21
y1804,IN_TRANSIT_TO,1,42.29268132,-71.08015197,2019-11-01T22:00:02-04:00,4,22
y1780,IN_TRANSIT_TO,0,42.303004419,-71.08548899,2019-11-01T22:00:02-04:00,4,22
y1741,IN_TRANSIT_TO,1,42.33567916,-71.03587335,2019-11-01T21:59:46-04:00,4,21
y1671,IN_TRANSIT_TO,0,42.28464428,-71.06423275,2019-11-01T22:00:04-04:00,4,22
y1680,IN_TRANSIT_TO,1,42.33665235,-71.08788636,2019-11-01T22:00:01-04:00,4,22
y1651,IN_TRANSIT_TO,0,42.2674,-71.09201,2019-11-01T21:59:09-04:00,4,21
y1610,IN_TRANSIT_TO,1,42.298668679,-71.08665558,2019-11-01T22:00:00-04:00,4,22
y1694,IN_TRANSIT_TO,0,42.29284829,-71.11783976,2019-11-01T22:00:03-04:00,4,22
y1682,IN_TRANSIT_TO,1,42.27979812,-71.11890478,2019-11-01T21:59:55-04:00,4,21
y1663,IN_TRANSIT_TO,0,42.24007945,-71.13149481,2019-11-01T22:00:04-04:00,4,22
y1642,IN_TRANSIT_TO,0,42.23755,-71.13264,2019-11-01T21:59:15-04:00,4,21
y1709,IN_TRANSIT_TO,1,42.30350907,-71.11014015,2019-11-01T21:56:12-04:00,4,21
y1702,IN_TRANSIT_TO,0,42.16178645,-71.21620522,2019-11-01T21:59:55-04:00,4,21
y1862,IN_TRANSIT_TO,0,42.337666839,-71.08363889,2019-11-01T22:00:02-04:00,4,22
y1832,IN_TRANSIT_TO,0,42.36476336,-71.10273986,2019-11-01T22:00:07-04:00,4,22
y1791,IN_TRANSIT_TO,0,42.33903938,-71.05808594,2019-11-01T22:00:07-04:00,4,22
y1667,IN_TRANSIT_TO,0,42.30263479,-71.10968263,2019-11-01T21:58:52-04:00,4,21
y1893,IN_TRANSIT_TO,1,42.32889771,-71.084028229,2019-11-01T21:58:41-04:00,4,21
y1875,IN_TRANSIT_TO,1,42.33928765,-71.05852328,2019-11-01T22:00:07-04:00,4,22
y1874,IN_TRANSIT_TO,1,42.331912269,-71.1180604,2019-11-01T22:00:07-04:00,4,22
y1869,IN_TRANSIT_TO,0,42.37351116,-71.11936135,2019-11-01T22:00:09-04:00,4,22
y1837,IN_TRANSIT_TO,1,42.33127086,-71.0910467,2019-11-01T22:00:08-04:00,4,22
y1826,IN_TRANSIT_TO,0,42.37120559,-71.121317729,2019-11-01T21:59:58-04:00,4,21
y1811,IN_TRANSIT_TO,1,42.35749407,-71.12789097,2019-11-01T21:59:56-04:00,4,21
y1810,IN_TRANSIT_TO,0,42.32908,-71.08403,2019-11-01T21:59:51-04:00,4,21
y1795,IN_TRANSIT_TO,0,42.33159,-71.0952,2019-11-01T22:00:08-04:00,4,22
y1771,IN_TRANSIT_TO,0,42.35325,-71.13335,2019-11-01T22:00:09-04:00,4,22
y0671,IN_TRANSIT_TO,0,42.3747496,-71.108096,2019-11-01T21:59:54-04:00,4,21
y4110,IN_TRANSIT_TO,0,42.37467307,-71.12912324,2019-11-01T22:00:06-04:00,4,22
y1459,IN_TRANSIT_TO,0,42.36576803,-71.18560835,2019-11-01T22:00:08-04:00,4,22
y0639,IN_TRANSIT_TO,1,42.38975571,-71.14817879,2019-11-01T22:00:02-04:00,4,22
y1925,IN_TRANSIT_TO,1,42.42123,-71.13257,2019-11-01T21:59:36-04:00,4,21
y1917,IN_TRANSIT_TO,1,42.40653525,-71.143196419,2019-11-01T22:00:08-04:00,4,22
y1442,IN_TRANSIT_TO,0,42.37110847,-71.07992201,2019-11-01T22:00:14-04:00,4,22
y1401,IN_TRANSIT_TO,0,42.41615625,-71.15211789,2019-11-01T22:00:08-04:00,4,22
y0743,IN_TRANSIT_TO,1,42.3726193,-71.1226486,2019-11-01T22:00:10-04:00,4,22
y0717,IN_TRANSIT_TO,0,42.38967144,-71.12012345,2019-11-01T22:00:06-04:00,4,22
y0683,IN_TRANSIT_TO,0,42.387402589,-71.07314378,2019-11-01T22:00:00-04:00,4,22
y0665,IN_TRANSIT_TO,0,42.41541825,-71.15260935,2019-11-01T21:59:43-04:00,4,21
y0663,IN_TRANSIT_TO,1,42.40085365,-71.13578158,2019-11-01T22:00:07-04:00,4,22
y0621,IN_TRANSIT_TO,1,42.3795432,-71.09368252,2019-11-01T22:00:04-04:00,4,22
y0619,IN_TRANSIT_TO,0,42.4242004,-71.1814254,2019-11-01T21:56:58-04:00,4,21
y1920,IN_TRANSIT_TO,1,42.37118191,-71.077191869,2019-11-01T21:58:56-04:00,4,21
y0723,IN_TRANSIT_TO,1,42.40898644,-71.11491672,2019-11-01T22:00:07-04:00,4,22
y0721,IN_TRANSIT_TO,1,42.3837135,-71.0917266,2019-11-01T21:58:31-04:00,4,21
y0653,IN_TRANSIT_TO,0,42.3966967,-71.1220194,2019-11-01T21:59:58-04:00,4,21
y1926,IN_TRANSIT_TO,1,42.37949,-71.09391,2019-11-01T21:59:24-04:00,4,21
y0698,IN_TRANSIT_TO,1,42.40817424,-71.1175262,2019-11-01T22:00:05-04:00,4,22
y1434,IN_TRANSIT_TO,0,42.42253997,-71.09231014,2019-11-01T22:00:03-04:00,4,22
y0666,IN_TRANSIT_TO,1,42.43930365,-71.04807478,2019-11-01T22:00:08-04:00,4,22
y1436,IN_TRANSIT_TO,1,42.414153849,-71.02724189,2019-11-01T22:00:09-04:00,4,22
y0877,IN_TRANSIT_TO,1,42.43242236,-71.02501516,2019-11-01T22:00:09-04:00,4,22
