id,current_status,direction_id,latitude,longitude,updated_at,day,time_slot
y1131,IN_TRANSIT_TO,1,42.3471549,-71.0380246,2019-11-06T21:00:11-05:00,2,21
y1130,IN_TRANSIT_TO,1,42.35248277,-71.05540138,2019-11-06T21:00:07-05:00,2,21
y1127,IN_TRANSIT_TO,0,42.36837821,-71.02774707,2019-11-06T21:00:19-05:00,2,21
y1125,IN_TRANSIT_TO,0,42.354657,-71.027952,2019-11-06T21:00:19-05:00,2,21
y1122,IN_TRANSIT_TO,1,42.35225476,-71.05560903,2019-11-06T20:57:18-05:00,2,20
y1120,IN_TRANSIT_TO,1,42.3471403,-71.03939627,2019-11-06T21:00:16-05:00,2,21
y1114,IN_TRANSIT_TO,0,42.34422065,-71.05085776,2019-11-06T21:00:20-05:00,2,21
y1291,IN_TRANSIT_TO,0,42.32965,-71.08376,2019-11-06T21:00:07-05:00,2,21
y1287,IN_TRANSIT_TO,0,42.34367585,-71.066176889,2019-11-06T21:00:21-05:00,2,21
y1283,IN_TRANSIT_TO,1,42.344251559,-71.06583527,2019-11-06T21:00:19-05:00,2,21
y1276,IN_TRANSIT_TO,1,42.35203268,-71.056088529,2019-11-06T21:00:20-05:00,2,21
y1854,IN_TRANSIT_TO,1,42.35444439,-71.05818925,2019-11-06T20:59:58-05:00,2,20
y1718,IN_TRANSIT_TO,0,42.3357375,-71.035741,2019-11-06T20:54:42-05:00,2,20
y1779,IN_TRANSIT_TO,0,42.33465658,-71.07223572,2019-11-06T21:00:20-05:00,2,21
y1746,IN_TRANSIT_TO,1,42.33954777,-71.0725675,2019-11-06T21:00:19-05:00,2,21
y1731,IN_TRANSIT_TO,1,42.33829586,-71.03104018,2019-11-06T21:00:20-05:00,2,21
y1880,IN_TRANSIT_TO,0,42.32963,-71.08414,2019-11-06T21:00:17-05:00,2,21
y1816,IN_TRANSIT_TO,1,42.32925746,-71.08422736,2019-11-06T21:00:18-05:00,2,21
y1795,IN_TRANSIT_TO,0,42.33612,-71.08884,2019-11-06T20:59:25-05:00,2,20
y1739,IN_TRANSIT_TO,0,42.30827929,-71.06501459,2019-11-06T21:00:20-05:00,2,21
y1716,IN_TRANSIT_TO,1,42.3033136,-71.0713155,2019-11-06T20:59:40-05:00,2,20
y1902,IN_TRANSIT_TO,0,42.33579,-71.08876,2019-11-06T20:59:33-05:00,2,20
y1882,IN_TRANSIT_TO,1,42.30197179,-71.08551488,2019-11-06T21:00:21-05:00,2,21
y1875,IN_TRANSIT_TO,1,42.32972,-71.08413,2019-11-06T21:00:19-05:00,2,21
y1873,IN_TRANSIT_TO,0,42.2905754,-71.07306267,2019-11-06T21:00:21-05:00,2,21
y1802,IN_TRANSIT_TO,1,42.31221333,-71.093536979,2019-11-06T21:00:20-05:00,2,21
y1765,IN_TRANSIT_TO,0,42.30998358,-71.09231607,2019-11-06T21:00:19-05:00,2,21
y1696,IN_TRANSIT_TO,0,42.28386563,-71.063762759,2019-11-06T21:00:10-05:00,2,21
y1701,IN_TRANSIT_TO,0,42.28462124,-71.0914711,2019-11-06T21:00:21-05:00,2,21
y1687,IN_TRANSIT_TO,1,42.31256364,-71.101413539,2019-11-06T21:00:02-05:00,2,21
y1645,IN_TRANSIT_TO,1,42.28214098,-71.09205599,2019-11-06T21:00:19-05:00,2,21
y1699,IN_TRANSIT_TO,1,42.289453589,-71.11820322,2019-11-06T21:00:22-05:00,2,21
y1698,IN_TRANSIT_TO,0,42.25331333,-71.12474438,2019-11-06T21:00:20-05:00,2,21
y1655,IN_TRANSIT_TO,0,42.29036841,-71.11819002,2019-11-06T21:00:21-05:00,2,21
y1647,IN_TRANSIT_TO,0,42.23765086,-71.13219248,2019-11-06T21:00:19-05:00,2,21
y1637,IN_TRANSIT_TO,0,42.23752462,-71.13267418,2019-11-06T21:00:18-05:00,2,21
y1643,IN_TRANSIT_TO,1,42.29992853,-71.11433157,2019-11-06T21:00:20-05:00,2,21
y1617,IN_TRANSIT_TO,0,42.15888,-71.21862,2019-11-06T20:59:50-05:00,2,20
y1679,IN_TRANSIT_TO,1,42.30288287,-71.11024276,2019-11-06T20:57:26-05:00,2,20
y1877,IN_TRANSIT_TO,0,42.33601,-71.08949,2019-11-06T21:00:15-05:00,2,21
y1847,IN_TRANSIT_TO,1,42.33442,-71.08941,2019-11-06T21:00:21-05:00,2,21
y1897,IN_TRANSIT_TO,0,42.34072778,-71.081910649,2019-11-06T21:00:16-05:00,2,21
y1842,IN_TRANSIT_TO,1,42.33101176,-71.08280513,2019-11-06T21:00:22-05:00,2,21
y1722,IN_TRANSIT_TO,0,42.34320322,-71.10274539,2019-11-06T21:00:20-05:00,2,21
y1922,IN_TRANSIT_TO,1,42.41166268,-71.18185388,2019-11-06T21:00:20-05:00,2,21
y1428,IN_TRANSIT_TO,1,42.38791,-71.07339,2019-11-06T20:59:58-05:00,2,20
y1907,IN_TRANSIT_TO,1,42.32944662,-71.08378213,2019-11-06T20:59:02-05:00,2,20
y1906,IN_TRANSIT_TO,1,42.328975489,-71.084005869,2019-11-06T20:58:58-05:00,2,20
y1904,IN_TRANSIT_TO,0,42.37534,-71.11916,2019-11-06T21:00:13-05:00,2,21
y1886,IN_TRANSIT_TO,1,42.33371,-71.11887,2019-11-06T21:00:00-05:00,2,21
y1800,IN_TRANSIT_TO,1,42.32931,-71.08395,2019-11-06T20:59:34-05:00,2,20
y1778,IN_TRANSIT_TO,0,42.33331,-71.10916,2019-11-06T21:00:19-05:00,2,21
y1777,IN_TRANSIT_TO,1,42.33382879,-71.10395435,2019-11-06T21:00:11-05:00,2,21
y1769,IN_TRANSIT_TO,0,42.362919669,-71.12994435,2019-11-06T21:00:20-05:00,2,21
y1753,IN_TRANSIT_TO,1,42.35752297,-71.12793775,2019-11-06T21:00:21-05:00,2,21
y1737,IN_TRANSIT_TO,0,42.35278,-71.13199,2019-11-06T20:59:48-05:00,2,20
y1917,IN_TRANSIT_TO,0,42.3723119,-71.0791803,2019-11-06T21:00:19-05:00,2,21
y4128,IN_TRANSIT_TO,1,42.3727442,-71.1224457,2019-11-06T20:59:50-05:00,2,20
y4112,IN_TRANSIT_TO,0,42.3655032,-71.185639,2019-11-06T21:00:05-05:00,2,21
y0605,IN_TRANSIT_TO,0,42.393749519,-71.16827756,2019-11-06T21:00:26-05:00,2,21
y1939,IN_TRANSIT_TO,1,42.41598,-71.10379,2019-11-06T20:59:31-05:00,2,20
y1439,IN_TRANSIT_TO,0,42.38200926,-71.11962405,2019-11-06T21:00:24-05:00,2,21
y0689,IN_TRANSIT_TO,1,42.37268693,-71.12264945,2019-11-06T20:58:43-05:00,2,20
y0669,IN_TRANSIT_TO,0,42.42154018,-71.17206488,2019-11-06T21:00:25-05:00,2,21
y0665,IN_TRANSIT_TO,0,42.4152853,-71.15252124,2019-11-06T21:00:19-05:00,2,21
y0661,IN_TRANSIT_TO,0,42.37339019,-71.11980192,2019-11-06T21:00:26-05:00,2,21
y0643,IN_TRANSIT_TO,1,42.41515075,-71.15259431,2019-11-06T21:00:22-05:00,2,21
y0627,IN_TRANSIT_TO,0,42.39881116,-71.131860369,2019-11-06T21:00:26-05:00,2,21
y1912,IN_TRANSIT_TO,1,42.37087399,-71.07662092,2019-11-06T21:00:27-05:00,2,21
y0653,IN_TRANSIT_TO,0,42.4150199,-71.1508134,2019-11-06T21:00:27-05:00,2,21
y1449,IN_TRANSIT_TO,1,42.38528782,-71.09435445,2019-11-06T21:00:25-05:00,2,21
y0663,IN_TRANSIT_TO,0,42.405166029,-71.1303411,2019-11-06T21:00:26-05:00,2,21
y1932,IN_TRANSIT_TO,1,42.38384,-71.07698,2019-11-06T20:59:50-05:00,2,20
y0638,IN_TRANSIT_TO,0,42.41575928,-71.12817953,2019-11-06T21:00:25-05:00,2,21
y0622,IN_TRANSIT_TO,1,42.42109902,-71.1311285,2019-11-06T21:00:26-05:00,2,21
y1458,IN_TRANSIT_TO,0,42.387710809,-71.073201298,2019-11-06T20:58:39-05:00,2,20
y0530,IN_TRANSIT_TO,0,42.42621325,-71.07491597,2019-11-06T21:00:25-05:00,2,21
y0724,IN_TRANSIT_TO,0,42.43213871,-71.049363679,2019-11-06T21:00:27-05:00,2,21
