id,current_status,direction_id,latitude,longitude,updated_at,day,time_slot
y1114,IN_TRANSIT_TO,1,42.3313487,-71.0651065,2019-11-06T04:00:52-05:00,2,4
y1898,IN_TRANSIT_TO,1,42.300801339,-71.06711163,2019-11-06T04:00:54-05:00,2,4
y1877,IN_TRANSIT_TO,0,42.330037,-71.05789371,2019-11-06T04:00:51-05:00,2,4
y1114,IN_TRANSIT_TO,1,42.3313487,-71.0651065,2019-11-06T04:01:52-05:00,2,4
y1114,IN_TRANSIT_TO,1,42.3313487,-71.0651065,2019-11-06T04:02:52-05:00,2,4
y1834,IN_TRANSIT_TO,1,42.27686191,-71.09337221,2019-11-06T04:03:27-05:00,2,4
y1606,IN_TRANSIT_TO,1,42.30296,-71.11026,2019-11-06T04:03:28-05:00,2,4
y0710,IN_TRANSIT_TO,1,42.38937433,-71.07434153,2019-11-06T04:02:41-05:00,2,4
y0851,IN_TRANSIT_TO,1,42.455328739,-70.97399435,2019-11-06T04:01:47-05:00,2,4
y1114,IN_TRANSIT_TO,1,42.3313487,-71.0651065,2019-11-06T04:03:52-05:00,2,4
y1898,IN_TRANSIT_TO,1,42.3098401,-71.06369994,2019-11-06T04:04:46-05:00,2,4
y1877,IN_TRANSIT_TO,0,42.34870921,-71.04975748,2019-11-06T04:04:40-05:00,2,4
y1114,IN_TRANSIT_TO,1,42.33127165,-71.065522369,2019-11-06T04:06:05-05:00,2,4
y0660,IN_TRANSIT_TO,0,42.3883115,-71.0732699,2019-11-06T04:05:38-05:00,2,4
y1114,IN_TRANSIT_TO,1,42.3307556,-71.0634305,2019-11-06T04:07:16-05:00,2,4
y1834,IN_TRANSIT_TO,1,42.285448789,-71.0909225,2019-11-06T04:07:13-05:00,2,4
y1606,IN_TRANSIT_TO,1,42.3029705,-71.1102852,2019-11-06T04:06:55-05:00,2,4
y0710,IN_TRANSIT_TO,1,42.38937433,-71.07434153,2019-11-06T04:02:41-05:00,2,4
y0851,IN_TRANSIT_TO,1,42.455328739,-70.97399435,2019-11-06T04:06:48-05:00,2,4
y1114,IN_TRANSIT_TO,1,42.33023718,-71.06078927,2019-11-06T04:08:30-05:00,2,4
y1898,IN_TRANSIT_TO,1,42.31864924,-71.06871592,2019-11-06T04:08:35-05:00,2,4
y1931,IN_TRANSIT_TO,1,42.38717,-71.07363,2019-11-06T04:07:10-05:00,2,4
y1877,IN_TRANSIT_TO,0,42.35366,-71.028568,2019-11-06T04:08:32-05:00,2,4
y1114,IN_TRANSIT_TO,1,42.33435024,-71.06190555,2019-11-06T04:09:51-05:00,2,4
y0660,IN_TRANSIT_TO,0,42.3883115,-71.0732699,2019-11-06T04:09:38-05:00,2,4
y1114,IN_TRANSIT_TO,1,42.34223691,-71.05321605,2019-11-06T04:11:11-05:00,2,4
y1104,IN_TRANSIT_TO,1,42.3313278,-71.0652519,2019-11-06T04:10:55-05:00,2,4
y1834,IN_TRANSIT_TO,1,42.30152291,-71.08570407,2019-11-06T04:11:12-05:00,2,4
y1606,IN_TRANSIT_TO,1,42.30161021,-71.11233252,2019-11-06T04:10:47-05:00,2,4
y0710,IN_TRANSIT_TO,1,42.38937433,-71.07434153,2019-11-06T04:07:42-05:00,2,4
y0851,IN_TRANSIT_TO,1,42.4273612,-71.00019952,2019-11-06T04:11:19-05:00,2,4
y1114,IN_TRANSIT_TO,1,42.347958759,-71.0447651,2019-11-06T04:12:23-05:00,2,4
y1104,IN_TRANSIT_TO,1,42.3313278,-71.0652519,2019-11-06T04:10:55-05:00,2,4
y1898,IN_TRANSIT_TO,1,42.32867258,-71.08342652,2019-11-06T04:12:26-05:00,2,4
y1931,IN_TRANSIT_TO,1,42.38723,-71.07362,2019-11-06T04:12:04-05:00,2,4
y1944,IN_TRANSIT_TO,1,42.38766,-71.07362,2019-11-06T04:12:19-05:00,2,4
y1877,IN_TRANSIT_TO,0,42.362755537,-71.018210649,2019-11-06T04:12:23-05:00,2,4
y1114,IN_TRANSIT_TO,1,42.34715395,-71.03793305,2019-11-06T04:13:44-05:00,2,4
y1104,IN_TRANSIT_TO,1,42.3313277,-71.0652537,2019-11-06T04:12:55-05:00,2,4
