id,current_status,direction_id,latitude,longitude,updated_at,day,time_slot
y1109,IN_TRANSIT_TO,1,42.3314012,-71.0651942,2019-10-29T04:00:30-04:00,1,4
y1109,IN_TRANSIT_TO,1,42.3314012,-71.0651942,2019-10-29T04:01:30-04:00,1,4
y1863,IN_TRANSIT_TO,1,42.26911,-71.09365,2019-10-29T04:02:07-04:00,1,4
y1109,IN_TRANSIT_TO,1,42.3314012,-71.0651942,2019-10-29T04:02:30-04:00,1,4
y1900,IN_TRANSIT_TO,1,42.30163756,-71.0682673,2019-10-29T04:03:23-04:00,1,4
y1892,IN_TRANSIT_TO,0,42.33288824,-71.05700957,2019-10-29T04:03:25-04:00,1,4
y1109,IN_TRANSIT_TO,1,42.3314007,-71.0651945,2019-10-29T04:03:56-04:00,1,4
y1922,IN_TRANSIT_TO,1,42.38852,-71.07383,2019-10-29T04:02:32-04:00,1,4
y1109,IN_TRANSIT_TO,1,42.33071748,-71.06351471,2019-10-29T04:05:55-04:00,1,4
y1863,IN_TRANSIT_TO,1,42.2845259,-71.09127814,2019-10-29T04:05:54-04:00,1,4
y1601,IN_TRANSIT_TO,1,42.30296267,-71.11031972,2019-10-29T04:05:44-04:00,1,4
y1922,IN_TRANSIT_TO,1,42.38848,-71.0737,2019-10-29T04:05:33-04:00,1,4
y1109,IN_TRANSIT_TO,1,42.333994,-71.0633045,2019-10-29T04:07:12-04:00,1,4
y1900,IN_TRANSIT_TO,1,42.31089365,-71.06234809,2019-10-29T04:07:09-04:00,1,4
y1892,IN_TRANSIT_TO,0,42.34965512,-71.04748454,2019-10-29T04:07:14-04:00,1,4
y1109,IN_TRANSIT_TO,1,42.34123761,-71.054412499,2019-10-29T04:08:31-04:00,1,4
y0717,IN_TRANSIT_TO,0,42.3882293,-71.0732658,2019-10-29T04:08:03-04:00,1,4
y1922,IN_TRANSIT_TO,1,42.38799887,-71.07368539,2019-10-29T04:08:31-04:00,1,4
y1109,IN_TRANSIT_TO,1,42.34737546,-71.04716467,2019-10-29T04:09:44-04:00,1,4
y1863,IN_TRANSIT_TO,1,42.295552209,-71.08766733,2019-10-29T04:09:41-04:00,1,4
y1601,IN_TRANSIT_TO,1,42.30295,-71.11028,2019-10-29T04:08:24-04:00,1,4
y1922,IN_TRANSIT_TO,1,42.38809,-71.07338,2019-10-29T04:09:08-04:00,1,4
y0854,IN_TRANSIT_TO,1,42.454809,-70.9734849,2019-10-29T04:08:51-04:00,1,4
y1109,IN_TRANSIT_TO,1,42.345811949,-71.03801727,2019-10-29T04:10:58-04:00,1,4
y1900,IN_TRANSIT_TO,1,42.32523726,-71.074953899,2019-10-29T04:10:57-04:00,1,4
y1840,IN_TRANSIT_TO,1,42.341176609,-71.05802774,2019-10-29T04:10:43-04:00,1,4
y1940,IN_TRANSIT_TO,1,42.38767,-71.07359,2019-10-29T04:10:23-04:00,1,4
y1892,IN_TRANSIT_TO,0,42.365199,-71.024335,2019-10-29T04:10:55-04:00,1,4
y1109,IN_TRANSIT_TO,1,42.34715757,-71.03891244,2019-10-29T04:12:08-04:00,1,4
y0717,IN_TRANSIT_TO,0,42.3882293,-71.0732658,2019-10-29T04:12:03-04:00,1,4
y1922,IN_TRANSIT_TO,1,42.38801148,-71.07368417,2019-10-29T04:12:17-04:00,1,4
y1109,IN_TRANSIT_TO,1,42.347156,-71.0388102,2019-10-29T04:13:00-04:00,1,4
y1863,IN_TRANSIT_TO,1,42.30781239,-71.08351864,2019-10-29T04:13:29-04:00,1,4
y1601,IN_TRANSIT_TO,1,42.30288,-71.11031,2019-10-29T04:13:24-04:00,1,4
y1922,IN_TRANSIT_TO,1,42.38682879,-71.07396517,2019-10-29T04:13:29-04:00,1,4
y0896,IN_TRANSIT_TO,1,42.4419489,-70.9886796,2019-10-29T04:13:02-04:00,1,4
y0854,IN_TRANSIT_TO,1,42.4551699,-70.9741007,2019-10-29T04:13:05-04:00,1,4
y1109,IN_TRANSIT_TO,1,42.3471554,-71.0388107,2019-10-29T04:14:00-04:00,1,4
y1900,IN_TRANSIT_TO,1,42.32979716,-71.08385145,2019-10-29T04:14:48-04:00,1,4
y1840,IN_TRANSIT_TO,1,42.330161339,-71.05775789,2019-10-29T04:14:52-04:00,1,4
y1925,IN_TRANSIT_TO,1,42.38833,-71.07313,2019-10-29T04:14:07-04:00,1,4
y1940,IN_TRANSIT_TO,1,42.38768,-71.07359,2019-10-29T04:14:23-04:00,1,4
y1916,IN_TRANSIT_TO,0,42.38776008,-71.07376853,2019-10-29T04:14:52-04:00,1,4
